observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Textiles, Leather and Clothing","Manufacturing - Textiles, Leather and Clothing",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
469.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Chemicals and Man-made Fibres,Manufacturing - Chemicals and Man-made Fibres,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
32.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Chemicals and Man-made Fibres,Manufacturing - Chemicals and Man-made Fibres,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Chemicals and Man-made Fibres,Manufacturing - Chemicals and Man-made Fibres,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
374.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Basic Metals and Metal Products,Manufacturing - Basic Metals and Metal Products,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
11.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Basic Metals and Metal Products,Manufacturing - Basic Metals and Metal Products,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Basic Metals and Metal Products,Manufacturing - Basic Metals and Metal Products,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
402.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Engineering and Allied Industries,Manufacturing - Engineering and Allied Industries,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
15.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Engineering and Allied Industries,Manufacturing - Engineering and Allied Industries,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Engineering and Allied Industries,Manufacturing - Engineering and Allied Industries,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
340.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Manufacturing ,Other Manufacturing ,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
12.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Manufacturing ,Other Manufacturing ,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Manufacturing ,Other Manufacturing ,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
478.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Electricity, Gas and Water Supply","Electricity, Gas and Water Supply",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
32.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Electricity, Gas and Water Supply","Electricity, Gas and Water Supply",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Electricity, Gas and Water Supply","Electricity, Gas and Water Supply",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
369.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Construction,Construction,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
18.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Construction,Construction,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Construction,Construction,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
381.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Wholesale Trade,Wholesale Trade,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
41.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Wholesale Trade,Wholesale Trade,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Wholesale Trade,Wholesale Trade,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
184.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Retail Trade and Repairs,Retail Trade and Repairs,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
10.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Retail Trade and Repairs,Retail Trade and Repairs,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Retail Trade and Repairs,Retail Trade and Repairs,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
353.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Transport and Storage,Transport and Storage,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
9.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Transport and Storage,Transport and Storage,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Transport and Storage,Transport and Storage,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
142.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Accommodation and Food Service Activities,Accommodation and Food Service Activities,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
5.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Accommodation and Food Service Activities,Accommodation and Food Service Activities,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Accommodation and Food Service Activities,Accommodation and Food Service Activities,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
535.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Information and Communication,Information and Communication,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
57.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Information and Communication,Information and Communication,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Information and Communication,Information and Communication,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
707.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Financial & Insurance Activities,Financial & Insurance Activities,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
245.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Financial & Insurance Activities,Financial & Insurance Activities,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Financial & Insurance Activities,Financial & Insurance Activities,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
317.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Real Estate Activities,Real Estate Activities,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
45.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Real Estate Activities,Real Estate Activities,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Real Estate Activities,Real Estate Activities,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
430.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Professional, Scientific & Technical Activities","Professional, Scientific & Technical Activities",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
15.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Professional, Scientific & Technical Activities","Professional, Scientific & Technical Activities",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Professional, Scientific & Technical Activities","Professional, Scientific & Technical Activities",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
232.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Administrative and Support Service Activities,Administrative and Support Service Activities,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
8.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Administrative and Support Service Activities,Administrative and Support Service Activities,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Administrative and Support Service Activities,Administrative and Support Service Activities,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
377.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Public Administration,Public Administration,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
2.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Public Administration,Public Administration,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
5.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Public Administration,Public Administration,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
269.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Education,Education,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
1.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Education,Education,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Education,Education,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
247.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Health and Social Work,Health and Social Work,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
1.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Health and Social Work,Health and Social Work,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
2.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Health and Social Work,Health and Social Work,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
269.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Arts, Entertainment and Recreation","Arts, Entertainment and Recreation",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
15.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Arts, Entertainment and Recreation","Arts, Entertainment and Recreation",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Arts, Entertainment and Recreation","Arts, Entertainment and Recreation",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
232.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Service Activities,Other Service Activities,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
9.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Service Activities,Other Service Activities,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Feb,2000 Feb,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Service Activities,Other Service Activities,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
219.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Agriculture, Forestry and Fishing","Agriculture, Forestry and Fishing",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
7.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Agriculture, Forestry and Fishing","Agriculture, Forestry and Fishing",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Agriculture, Forestry and Fishing","Agriculture, Forestry and Fishing",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
571.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Mining and Quarrying,Mining and Quarrying,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
49.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Mining and Quarrying,Mining and Quarrying,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Mining and Quarrying,Mining and Quarrying,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
323.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Food Products, Beverages and Tobacco ","Manufacturing - Food Products, Beverages and Tobacco ",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
16.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Food Products, Beverages and Tobacco ","Manufacturing - Food Products, Beverages and Tobacco ",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Food Products, Beverages and Tobacco ","Manufacturing - Food Products, Beverages and Tobacco ",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
237.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Textiles, Leather and Clothing","Manufacturing - Textiles, Leather and Clothing",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
9.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Textiles, Leather and Clothing","Manufacturing - Textiles, Leather and Clothing",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Manufacturing - Textiles, Leather and Clothing","Manufacturing - Textiles, Leather and Clothing",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
504.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Chemicals and Man-made Fibres,Manufacturing - Chemicals and Man-made Fibres,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
62.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Chemicals and Man-made Fibres,Manufacturing - Chemicals and Man-made Fibres,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Chemicals and Man-made Fibres,Manufacturing - Chemicals and Man-made Fibres,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
377.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Basic Metals and Metal Products,Manufacturing - Basic Metals and Metal Products,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
12.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Basic Metals and Metal Products,Manufacturing - Basic Metals and Metal Products,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Basic Metals and Metal Products,Manufacturing - Basic Metals and Metal Products,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
419.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Engineering and Allied Industries,Manufacturing - Engineering and Allied Industries,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
26.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Engineering and Allied Industries,Manufacturing - Engineering and Allied Industries,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Engineering and Allied Industries,Manufacturing - Engineering and Allied Industries,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
342.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Manufacturing ,Other Manufacturing ,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
14.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Manufacturing ,Other Manufacturing ,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Manufacturing ,Other Manufacturing ,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
486.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Electricity, Gas and Water Supply","Electricity, Gas and Water Supply",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
38.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Electricity, Gas and Water Supply","Electricity, Gas and Water Supply",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Electricity, Gas and Water Supply","Electricity, Gas and Water Supply",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
380.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Construction,Construction,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
27.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Construction,Construction,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Construction,Construction,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
411.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Wholesale Trade,Wholesale Trade,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
67.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Wholesale Trade,Wholesale Trade,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Wholesale Trade,Wholesale Trade,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
188.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Retail Trade and Repairs,Retail Trade and Repairs,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
13.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Retail Trade and Repairs,Retail Trade and Repairs,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Retail Trade and Repairs,Retail Trade and Repairs,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
356.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Transport and Storage,Transport and Storage,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
10.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Transport and Storage,Transport and Storage,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Transport and Storage,Transport and Storage,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
139.0,,,,,,,,,,,,,,,,,2000 Mar,2000 Mar,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Accommodation and Food Service Activities,Accommodation and Food Service Activities,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
